scene,arm,accuracy,dt_s,dt_outer_s,n_worlds,t_s,wall_ms,iters,exhausted_frac
hard-clutter,mujoco-adaptive,0.001,,0.1,1,2.9000000000000004,25.003843009471893,13,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,3.0,25.934579083696008,13,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,3.1,20.657774060964584,11,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,3.2,32.61977410875261,17,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,3.3000000000000003,35.42407206259668,19,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,3.4000000000000004,33.33377302624285,18,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,3.5,39.82878988608718,20,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,3.6,46.739315846934915,22,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,3.7,82.58176012896001,38,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,3.8000000000000003,31.29839594475925,17,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,3.9000000000000004,32.8408379573375,16,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,4.0,39.76408205926418,20,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,4.1000000000000005,21.07799891382456,12,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,4.2,25.608777068555355,14,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,4.3,24.50864389538765,14,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,4.4,21.227535093203187,12,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,4.5,24.37944896519184,14,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,4.6000000000000005,33.31064898520708,18,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,4.7,30.44747095555067,16,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,4.800000000000001,28.453215956687927,15,0.0
hard-clutter,mujoco-adaptive,0.001,,0.1,1,4.9,18.597218906506896,11,0.0
