boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max,rejects,err_max,n_debt,n_subfloor,n_guard
3110,21,55416,9.570126e-04,5.062334e-03,1.365332e-02,0.000000e+00,0.000000e+00,1511,8.642673e-07,0,0,0
3111,18,55434,5.875676e-04,4.994227e-03,1.356431e-02,0.000000e+00,0.000000e+00,1622,5.018562e-04,0,0,0
3112,16,55450,6.728639e-04,5.061354e-03,1.332512e-02,0.000000e+00,0.000000e+00,1547,3.226101e-06,0,0,0
3113,19,55469,9.023189e-04,4.945138e-03,1.481832e-02,0.000000e+00,0.000000e+00,1639,9.463727e-05,0,0,0
3114,16,55485,7.470436e-04,5.016646e-03,1.594405e-02,0.000000e+00,0.000000e+00,1566,3.614426e-04,0,0,0
3115,14,55499,1.002414e-03,4.952368e-03,1.293832e-02,0.000000e+00,0.000000e+00,1624,5.715061e-05,0,0,0
3116,22,55521,7.438390e-04,5.015099e-03,1.473382e-02,0.000000e+00,0.000000e+00,1542,2.539158e-05,0,0,0
3117,18,55539,6.882624e-04,4.966116e-03,1.344873e-02,0.000000e+00,0.000000e+00,1604,3.399849e-04,0,0,0
3118,20,55559,7.060384e-04,5.026913e-03,1.504716e-02,0.000000e+00,0.000000e+00,1535,6.664246e-04,0,0,0
3119,20,55579,8.654566e-04,4.978916e-03,1.359680e-02,0.000000e+00,0.000000e+00,1587,5.986542e-05,0,0,0
HIST {'total_samples': 28636967, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 3120, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3120,16,55595,8.532457e-04,5.034930e-03,1.830657e-02,0.000000e+00,0.000000e+00,1541,7.249415e-06,0,0,0
3121,18,55613,6.535376e-04,4.983734e-03,1.302464e-02,0.000000e+00,0.000000e+00,1568,1.484454e-04,0,0,0
3122,16,55629,1.015757e-03,5.055699e-03,1.559600e-02,0.000000e+00,0.000000e+00,1533,2.524927e-04,0,0,0
3123,15,55644,1.010367e-03,4.940240e-03,1.201094e-02,0.000000e+00,0.000000e+00,1635,6.109476e-07,0,0,0
3124,22,55666,7.652915e-04,4.999833e-03,1.536467e-02,0.000000e+00,0.000000e+00,1579,6.346405e-04,0,0,0
3125,20,55686,9.082307e-04,4.923055e-03,1.204905e-02,0.000000e+00,0.000000e+00,1593,4.217029e-06,0,0,0
3126,29,55715,5.002223e-04,5.057896e-03,1.526424e-02,0.000000e+00,0.000000e+00,1476,3.293157e-05,0,0,0
3127,24,55739,8.111199e-04,4.999845e-03,1.324675e-02,0.000000e+00,0.000000e+00,1554,2.495199e-04,0,0,0
3128,16,55755,8.266767e-04,5.079022e-03,1.609256e-02,0.000000e+00,0.000000e+00,1536,3.731474e-04,0,0,0
3129,21,55776,6.249973e-04,4.957865e-03,1.239332e-02,0.000000e+00,0.000000e+00,1628,2.789199e-04,0,0,0
3130,20,55796,9.004239e-04,5.011624e-03,1.301035e-02,0.000000e+00,0.000000e+00,1533,2.577901e-06,0,0,0
3131,15,55811,8.413402e-04,4.936562e-03,1.234592e-02,0.000000e+00,0.000000e+00,1608,1.508370e-05,0,0,0
3132,20,55831,6.672362e-04,5.077471e-03,1.384877e-02,0.000000e+00,0.000000e+00,1479,4.908442e-05,0,0,0
3133,22,55853,5.271535e-04,5.008678e-03,1.285377e-02,0.000000e+00,0.000000e+00,1573,3.564060e-04,0,0,0
3134,19,55872,6.226005e-04,5.128572e-03,1.419366e-02,0.000000e+00,0.000000e+00,1496,5.835295e-05,0,0,0
3135,20,55892,8.064628e-04,5.026667e-03,1.309445e-02,0.000000e+00,0.000000e+00,1596,1.752377e-04,0,0,0
3136,24,55916,3.781341e-04,5.109676e-03,1.296430e-02,0.000000e+00,0.000000e+00,1518,2.869964e-05,0,0,0
3137,17,55933,7.518898e-04,4.997999e-03,1.089000e-02,0.000000e+00,0.000000e+00,1648,3.137589e-04,0,0,0
3138,17,55950,8.691146e-04,5.067592e-03,1.291708e-02,0.000000e+00,0.000000e+00,1579,1.060963e-05,0,0,0
3139,16,55966,8.751546e-04,5.013157e-03,1.463505e-02,0.000000e+00,0.000000e+00,1584,4.481524e-05,0,0,0
3140,20,55986,7.328707e-04,5.073834e-03,1.380506e-02,0.000000e+00,0.000000e+00,1556,8.802861e-05,0,0,0
3141,15,56001,1.028237e-03,5.047239e-03,1.379794e-02,0.000000e+00,0.000000e+00,1543,2.781115e-05,0,0,0
3142,14,56015,8.465507e-04,5.100772e-03,1.277415e-02,0.000000e+00,0.000000e+00,1580,1.438409e-04,0,0,0
3143,14,56029,8.931419e-04,5.064244e-03,1.254647e-02,0.000000e+00,0.000000e+00,1548,3.415048e-04,0,0,0
3144,17,56046,8.824245e-04,5.156669e-03,1.501083e-02,0.000000e+00,0.000000e+00,1513,6.723255e-04,0,0,0
3145,21,56067,5.890599e-04,5.056497e-03,1.197900e-02,0.000000e+00,0.000000e+00,1622,2.965331e-05,0,0,0
3146,18,56085,7.339899e-04,5.109837e-03,1.594405e-02,0.000000e+00,0.000000e+00,1557,4.967414e-04,0,0,0
3147,16,56101,9.407029e-04,4.999137e-03,1.119023e-02,0.000000e+00,0.000000e+00,1631,7.264595e-05,0,0,0
3148,17,56118,9.506792e-04,5.129388e-03,1.541496e-02,0.000000e+00,0.000000e+00,1511,6.556511e-07,0,0,0
3149,14,56132,8.630709e-04,5.009498e-03,1.230031e-02,0.000000e+00,0.000000e+00,1629,1.167636e-04,0,0,0
3150,19,56151,5.689881e-04,5.077379e-03,1.324450e-02,0.000000e+00,0.000000e+00,1533,2.551079e-05,0,0,0
3151,16,56167,8.508910e-04,4.947008e-03,1.317538e-02,0.000000e+00,0.000000e+00,1644,5.811453e-06,0,0,0
3152,13,56180,9.908146e-04,5.064385e-03,1.494480e-02,0.000000e+00,0.000000e+00,1497,2.880320e-04,0,0,0
3153,22,56202,6.478557e-04,5.008969e-03,1.215502e-02,0.000000e+00,0.000000e+00,1604,7.599592e-07,0,0,0
3154,15,56217,9.558223e-04,5.137376e-03,1.320967e-02,0.000000e+00,0.000000e+00,1480,3.317744e-05,0,0,0
3155,15,56232,7.931041e-04,5.069902e-03,1.201413e-02,0.000000e+00,0.000000e+00,1558,1.017861e-04,0,0,0
3156,20,56252,5.897001e-04,5.154789e-03,1.352351e-02,0.000000e+00,0.000000e+00,1508,4.201829e-04,0,0,0
3157,27,56279,6.843269e-04,5.017397e-03,1.224184e-02,0.000000e+00,0.000000e+00,1650,6.409585e-04,0,0,0
3158,17,56296,6.915763e-04,5.096551e-03,1.636345e-02,0.000000e+00,0.000000e+00,1552,6.792322e-05,0,0,0
3159,15,56311,8.577252e-04,5.009399e-03,1.191343e-02,0.000000e+00,0.000000e+00,1606,6.405264e-05,0,0,0
3160,16,56327,8.096935e-04,5.086381e-03,1.359870e-02,0.000000e+00,0.000000e+00,1560,1.634657e-04,0,0,0
3161,24,56351,7.982163e-04,5.047454e-03,1.307596e-02,0.000000e+00,0.000000e+00,1528,3.243983e-05,0,0,0
3162,18,56369,7.742711e-04,5.093595e-03,1.291765e-02,0.000000e+00,0.000000e+00,1560,2.434850e-04,0,0,0
3163,25,56394,5.393858e-04,5.017410e-03,1.262728e-02,0.000000e+00,0.000000e+00,1601,1.847744e-05,0,0,0
3164,18,56412,8.009703e-04,5.077791e-03,1.456603e-02,0.000000e+00,0.000000e+00,1524,3.999472e-05,0,0,0
3165,21,56433,7.675250e-04,4.971653e-03,1.249268e-02,0.000000e+00,0.000000e+00,1615,8.547306e-05,0,0,0
3166,16,56449,8.873937e-04,5.073707e-03,1.742828e-02,0.000000e+00,0.000000e+00,1492,1.596510e-04,0,0,0
3167,14,56463,5.939128e-04,4.992310e-03,1.310443e-02,0.000000e+00,0.000000e+00,1614,1.945384e-04,0,0,0
HIST {'total_samples': 29059699, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 3168, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3168,14,56477,9.097215e-04,5.060854e-03,1.741490e-02,0.000000e+00,0.000000e+00,1521,6.052479e-05,0,0,0
3169,15,56492,8.146420e-04,4.930509e-03,1.186841e-02,0.000000e+00,0.000000e+00,1661,1.199841e-04,0,0,0
3170,15,56507,9.635473e-04,5.034755e-03,2.007442e-02,0.000000e+00,0.000000e+00,1516,2.604723e-05,0,0,0
3171,29,56536,6.771077e-04,5.004021e-03,1.589172e-02,0.000000e+00,0.000000e+00,1597,2.853572e-05,0,0,0
3172,18,56554,5.640459e-04,5.080059e-03,1.849278e-02,0.000000e+00,0.000000e+00,1503,1.157334e-04,0,0,0
3173,16,56570,1.037761e-03,5.042687e-03,1.509301e-02,0.000000e+00,0.000000e+00,1565,2.556575e-06,0,0,0
3174,21,56591,7.814467e-04,5.112359e-03,2.372896e-02,0.000000e+00,0.000000e+00,1557,1.418591e-05,0,0,0
3175,16,56607,8.841993e-04,4.994220e-03,1.645649e-02,0.000000e+00,0.000000e+00,1610,6.294250e-05,0,0,0
3176,16,56623,8.969852e-04,5.086619e-03,1.644338e-02,0.000000e+00,0.000000e+00,1522,3.603417e-04,0,0,0
3177,15,56638,8.018290e-04,5.011234e-03,1.449459e-02,0.000000e+00,0.000000e+00,1567,1.088530e-05,0,0,0
3178,16,56654,1.045684e-03,5.125207e-03,1.346837e-02,0.000000e+00,0.000000e+00,1466,1.699924e-04,0,0,0
3179,21,56675,7.580633e-04,5.044250e-03,1.353685e-02,0.000000e+00,0.000000e+00,1621,1.944602e-05,0,0,0
3180,24,56699,5.014646e-04,5.086315e-03,1.483248e-02,0.000000e+00,0.000000e+00,1525,1.785457e-04,0,0,0
3181,19,56718,7.603174e-04,5.001293e-03,1.309575e-02,0.000000e+00,0.000000e+00,1583,2.786517e-05,0,0,0
3182,27,56745,6.075948e-04,5.068342e-03,1.422956e-02,0.000000e+00,0.000000e+00,1546,4.132241e-04,0,0,0
3183,22,56767,8.404992e-04,4.993550e-03,1.197900e-02,0.000000e+00,0.000000e+00,1604,1.406670e-05,0,0,0
3184,19,56786,8.749720e-04,5.043657e-03,1.217809e-02,0.000000e+00,0.000000e+00,1526,3.382564e-06,0,0,0
3185,15,56801,8.311165e-04,4.967689e-03,1.428022e-02,0.000000e+00,0.000000e+00,1604,7.230043e-05,0,0,0
3186,22,56823,7.225876e-04,5.043358e-03,1.353046e-02,0.000000e+00,0.000000e+00,1544,3.814697e-06,0,0,0
3187,17,56840,7.087468e-04,4.969518e-03,1.197900e-02,0.000000e+00,0.000000e+00,1618,8.313358e-05,0,0,0
3188,17,56857,6.570935e-04,5.040628e-03,1.228834e-02,0.000000e+00,0.000000e+00,1511,7.921085e-05,0,0,0
3189,17,56874,1.156004e-03,5.030126e-03,1.239730e-02,0.000000e+00,0.000000e+00,1580,8.967961e-20,0,0,0
3190,13,56887,9.732242e-04,5.077614e-03,1.344022e-02,0.000000e+00,0.000000e+00,1563,8.091377e-05,0,0,0
3191,13,56900,8.637969e-04,5.026646e-03,1.174879e-02,0.000000e+00,0.000000e+00,1570,2.609380e-04,0,0,0
3192,13,56913,9.371380e-04,5.009423e-03,1.246678e-02,0.000000e+00,0.000000e+00,1586,3.286274e-04,0,0,0
3193,15,56928,8.354533e-04,4.957778e-03,1.207997e-02,0.000000e+00,0.000000e+00,1557,4.652813e-04,0,0,0
3194,13,56941,8.668220e-04,5.061447e-03,1.306233e-02,0.000000e+00,0.000000e+00,1554,7.867813e-05,0,0,0
3195,19,56960,6.558705e-04,5.022475e-03,1.073307e-02,0.000000e+00,0.000000e+00,1547,4.964322e-05,0,0,0
3196,16,56976,7.748083e-04,5.038769e-03,1.327932e-02,0.000000e+00,0.000000e+00,1523,2.383888e-04,0,0,0
3197,15,56991,8.560466e-04,4.969043e-03,1.022566e-02,0.000000e+00,0.000000e+00,1600,2.238154e-05,0,0,0
3198,19,57010,7.845658e-04,5.065325e-03,1.247299e-02,0.000000e+00,0.000000e+00,1535,4.235283e-04,0,0,0
3199,20,57030,5.761684e-04,4.989645e-03,1.197900e-02,0.000000e+00,0.000000e+00,1642,1.747608e-04,0,0,0
3200,14,57044,1.078400e-03,5.053686e-03,1.441552e-02,0.000000e+00,0.000000e+00,1578,1.142919e-05,0,0,0
3201,16,57060,6.523408e-04,4.917434e-03,1.317690e-02,0.000000e+00,0.000000e+00,1616,5.424602e-04,0,0,0
3202,14,57074,7.505706e-04,5.034722e-03,1.305585e-02,0.000000e+00,0.000000e+00,1502,4.130602e-05,0,0,0
3203,20,57094,6.243775e-04,4.917055e-03,1.428827e-02,0.000000e+00,0.000000e+00,1623,9.702146e-05,0,0,0
3204,29,57123,4.822049e-04,5.054064e-03,1.437602e-02,0.000000e+00,0.000000e+00,1513,2.027899e-04,0,0,0
3205,19,57142,8.006745e-04,4.968036e-03,1.316362e-02,0.000000e+00,0.000000e+00,1638,1.227856e-05,0,0,0
3206,14,57156,7.904847e-04,5.025324e-03,1.718536e-02,0.000000e+00,0.000000e+00,1536,6.838143e-05,0,0,0
3207,20,57176,5.117461e-04,4.942959e-03,1.469916e-02,0.000000e+00,0.000000e+00,1631,1.475215e-05,0,0,0
3208,15,57191,1.003893e-03,5.047100e-03,1.540553e-02,0.000000e+00,0.000000e+00,1523,9.188130e-04,0,0,0
3209,15,57206,8.697779e-04,4.990900e-03,1.272999e-02,0.000000e+00,0.000000e+00,1608,2.815959e-05,0,0,0
3210,20,57226,5.674138e-04,5.063948e-03,1.450395e-02,0.000000e+00,0.000000e+00,1540,9.356262e-04,0,0,0
3211,13,57239,9.796480e-04,4.933088e-03,1.359287e-02,0.000000e+00,0.000000e+00,1698,5.111862e-04,0,0,0
3212,15,57254,8.761799e-04,5.008383e-03,1.495215e-02,0.000000e+00,0.000000e+00,1530,3.466867e-04,0,0,0
3213,16,57270,6.047789e-04,4.962985e-03,1.612335e-02,0.000000e+00,0.000000e+00,1607,1.628697e-05,0,0,0
3214,17,57287,9.422841e-04,5.062955e-03,1.581986e-02,0.000000e+00,0.000000e+00,1528,2.512336e-05,0,0,0
3215,16,57303,8.474819e-04,4.960697e-03,1.206227e-02,0.000000e+00,0.000000e+00,1611,3.166497e-05,0,0,0
HIST {'total_samples': 29484344, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 3216, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3216,19,57322,6.515406e-04,5.046245e-03,1.388970e-02,0.000000e+00,0.000000e+00,1528,5.115271e-04,0,0,0
3217,17,57339,6.767157e-04,4.937263e-03,1.200075e-02,0.000000e+00,0.000000e+00,1662,1.966953e-05,0,0,0
3218,15,57354,8.468147e-04,5.054773e-03,1.656560e-02,0.000000e+00,0.000000e+00,1509,8.066185e-05,0,0,0
3219,17,57371,7.423887e-04,4.978287e-03,1.439723e-02,0.000000e+00,0.000000e+00,1587,1.144260e-04,0,0,0
3220,26,57397,7.421428e-04,5.050577e-03,1.305432e-02,0.000000e+00,0.000000e+00,1555,1.040101e-05,0,0,0
3221,18,57415,7.158761e-04,4.933303e-03,1.242015e-02,0.000000e+00,0.000000e+00,1673,1.597255e-04,0,0,0
3222,15,57430,7.961675e-04,5.042524e-03,1.501348e-02,0.000000e+00,0.000000e+00,1546,1.521558e-04,0,0,0
3223,15,57445,9.305250e-04,4.931245e-03,1.446276e-02,0.000000e+00,0.000000e+00,1639,7.209778e-04,0,0,0
3224,26,57471,7.757085e-04,4.989774e-03,1.303848e-02,0.000000e+00,0.000000e+00,1592,1.192093e-05,0,0,0
3225,17,57488,7.512248e-04,4.910349e-03,1.378877e-02,0.000000e+00,0.000000e+00,1639,3.315508e-06,0,0,0
3226,15,57503,9.447061e-04,4.968753e-03,1.449459e-02,0.000000e+00,0.000000e+00,1577,2.362020e-05,0,0,0
3227,30,57533,4.576228e-04,4.930910e-03,1.283576e-02,0.000000e+00,0.000000e+00,1566,3.474951e-05,0,0,0
3228,15,57548,9.452610e-04,4.947327e-03,1.516545e-02,0.000000e+00,0.000000e+00,1599,1.465939e-04,0,0,0
3229,18,57566,8.424451e-04,4.887404e-03,1.308342e-02,0.000000e+00,0.000000e+00,1640,1.659989e-05,0,0,0
3230,18,57584,8.552839e-04,4.980249e-03,1.757491e-02,0.000000e+00,0.000000e+00,1527,3.502518e-05,0,0,0
3231,19,57603,6.549833e-04,4.932517e-03,1.255884e-02,0.000000e+00,0.000000e+00,1581,1.638979e-04,0,0,0
3232,20,57623,7.747246e-04,5.039566e-03,1.615972e-02,0.000000e+00,0.000000e+00,1514,3.703833e-04,0,0,0
3233,15,57638,9.388940e-04,4.942961e-03,1.308517e-02,0.000000e+00,0.000000e+00,1646,6.412389e-06,0,0,0
3234,14,57652,8.952714e-04,5.010672e-03,1.389167e-02,0.000000e+00,0.000000e+00,1517,7.241964e-06,0,0,0
3235,16,57668,1.012980e-03,4.910892e-03,1.509468e-02,0.000000e+00,0.000000e+00,1627,2.393462e-04,0,0,0
3236,21,57689,6.628134e-04,5.027661e-03,1.277569e-02,0.000000e+00,0.000000e+00,1515,2.884865e-05,0,0,0
3237,20,57709,6.128002e-04,4.926725e-03,1.304513e-02,0.000000e+00,0.000000e+00,1634,9.894371e-06,0,0,0
3238,14,57723,5.630067e-04,5.042325e-03,1.797068e-02,0.000000e+00,0.000000e+00,1540,5.797930e-04,0,0,0
3239,20,57743,6.219355e-04,4.951101e-03,1.462903e-02,0.000000e+00,0.000000e+00,1655,1.558959e-04,0,0,0
3240,17,57760,8.720705e-04,5.011886e-03,1.310845e-02,0.000000e+00,0.000000e+00,1588,1.011416e-04,0,0,0
3241,19,57779,6.742697e-04,4.943365e-03,1.131781e-02,0.000000e+00,0.000000e+00,1634,6.894348e-06,0,0,0
3242,22,57801,9.264771e-04,5.040124e-03,1.524779e-02,0.000000e+00,0.000000e+00,1514,5.401671e-08,0,0,0
3243,18,57819,9.053636e-04,4.953953e-03,1.322489e-02,0.000000e+00,0.000000e+00,1594,2.875924e-05,0,0,0
3244,14,57833,7.480576e-04,5.026377e-03,1.396191e-02,0.000000e+00,0.000000e+00,1567,9.477139e-06,0,0,0
3245,15,57848,7.551806e-04,4.908549e-03,1.250995e-02,0.000000e+00,0.000000e+00,1646,5.147085e-04,0,0,0
3246,19,57867,6.413840e-04,4.983845e-03,1.219538e-02,0.000000e+00,0.000000e+00,1615,6.473064e-05,0,0,0
3247,22,57889,7.570168e-04,4.905393e-03,1.320705e-02,0.000000e+00,0.000000e+00,1667,1.018494e-05,0,0,0
3248,15,57904,7.914144e-04,4.988689e-03,1.300417e-02,0.000000e+00,0.000000e+00,1557,5.880594e-04,0,0,0
3249,22,57926,6.313295e-04,4.932248e-03,1.443512e-02,0.000000e+00,0.000000e+00,1585,4.181936e-04,0,0,0
3250,15,57941,9.154000e-04,5.034342e-03,1.328659e-02,0.000000e+00,0.000000e+00,1537,1.335144e-05,0,0,0
3251,15,57956,7.789166e-04,4.931970e-03,1.318085e-02,0.000000e+00,0.000000e+00,1668,3.689341e-05,0,0,0
3252,14,57970,9.105825e-04,4.984843e-03,1.293912e-02,0.000000e+00,0.000000e+00,1578,3.387406e-05,0,0,0
3253,16,57986,8.506285e-04,4.901404e-03,1.051288e-02,0.000000e+00,0.000000e+00,1622,7.882714e-06,0,0,0
3254,17,58003,8.373256e-04,4.984269e-03,1.269953e-02,0.000000e+00,0.000000e+00,1526,5.245209e-06,0,0,0
3255,18,58021,7.844827e-04,4.902360e-03,1.063787e-02,0.000000e+00,0.000000e+00,1635,6.406009e-05,0,0,0
3256,15,58036,7.041354e-04,5.007267e-03,1.380084e-02,0.000000e+00,0.000000e+00,1544,3.768504e-05,0,0,0
3257,19,58055,7.981869e-04,4.929394e-03,1.317690e-02,0.000000e+00,0.000000e+00,1621,1.413375e-05,0,0,0
3258,30,58085,4.948671e-04,5.020598e-03,1.247300e-02,0.000000e+00,0.000000e+00,1580,4.547834e-05,0,0,0
3259,18,58103,6.830085e-04,4.935848e-03,1.089000e-02,0.000000e+00,0.000000e+00,1638,1.283884e-04,0,0,0
3260,24,58127,5.790219e-04,4.990445e-03,1.594405e-02,0.000000e+00,0.000000e+00,1560,1.738667e-04,0,0,0
3261,23,58150,9.554051e-04,4.904013e-03,1.449459e-02,0.000000e+00,0.000000e+00,1602,6.516185e-04,0,0,0
3262,15,58165,8.335512e-04,4.973972e-03,1.421531e-02,0.000000e+00,0.000000e+00,1582,7.923692e-06,0,0,0
3263,17,58182,7.945658e-04,4.859954e-03,1.271433e-02,0.000000e+00,0.000000e+00,1695,2.132356e-04,0,0,0
HIST {'total_samples': 29915740, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 3264, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3264,18,58200,7.622250e-04,4.995299e-03,1.449948e-02,0.000000e+00,0.000000e+00,1545,7.255003e-05,0,0,0
3265,19,58219,6.132210e-04,4.938612e-03,1.393726e-02,0.000000e+00,0.000000e+00,1612,3.761053e-05,0,0,0
3266,19,58238,8.106922e-04,4.995469e-03,1.477874e-02,0.000000e+00,0.000000e+00,1618,5.970430e-04,0,0,0
3267,15,58253,6.505865e-04,4.885556e-03,1.204551e-02,0.000000e+00,0.000000e+00,1634,1.025833e-04,0,0,0
3268,14,58267,9.055661e-04,4.997033e-03,1.360675e-02,0.000000e+00,0.000000e+00,1581,1.767874e-04,0,0,0
3269,17,58284,7.106565e-04,4.885094e-03,1.197900e-02,0.000000e+00,0.000000e+00,1657,2.808520e-06,0,0,0
3270,19,58303,7.295965e-04,4.943503e-03,1.951528e-02,0.000000e+00,0.000000e+00,1586,1.779199e-05,0,0,0
3271,20,58323,8.488419e-04,4.837965e-03,1.170145e-02,0.000000e+00,0.000000e+00,1691,2.647936e-05,0,0,0
3272,18,58341,7.431242e-04,4.887784e-03,1.317706e-02,0.000000e+00,0.000000e+00,1613,2.132109e-04,0,0,0
3273,15,58356,8.418164e-04,4.866976e-03,1.167112e-02,0.000000e+00,0.000000e+00,1577,1.990879e-04,0,0,0
3274,20,58376,8.696260e-04,4.941880e-03,1.309648e-02,0.000000e+00,0.000000e+00,1588,2.342165e-04,0,0,0
3275,16,58392,7.212457e-04,4.866257e-03,1.209143e-02,0.000000e+00,0.000000e+00,1645,6.824732e-05,0,0,0
3276,13,58405,9.524440e-04,4.925130e-03,1.219211e-02,0.000000e+00,0.000000e+00,1583,2.324730e-04,0,0,0
3277,16,58421,5.866933e-04,4.851410e-03,1.105230e-02,0.000000e+00,0.000000e+00,1660,9.983778e-06,0,0,0
3278,18,58439,7.102707e-04,4.953149e-03,1.541058e-02,0.000000e+00,0.000000e+00,1575,4.085442e-04,0,0,0
3279,15,58454,9.761413e-04,4.879017e-03,1.276802e-02,0.000000e+00,0.000000e+00,1652,1.202896e-04,0,0,0
3280,15,58469,6.739055e-04,4.987551e-03,1.291350e-02,0.000000e+00,0.000000e+00,1571,2.246797e-04,0,0,0
3281,14,58483,7.490035e-04,4.895829e-03,1.400954e-02,0.000000e+00,0.000000e+00,1630,9.590387e-05,0,0,0
3282,17,58500,6.791527e-04,5.008446e-03,1.562533e-02,0.000000e+00,0.000000e+00,1554,3.550947e-05,0,0,0
3283,16,58516,6.795487e-04,4.907587e-03,1.405631e-02,0.000000e+00,0.000000e+00,1629,4.426390e-04,0,0,0
3284,14,58530,1.002622e-03,4.947216e-03,1.607433e-02,0.000000e+00,0.000000e+00,1554,1.036599e-04,0,0,0
3285,21,58551,6.009617e-04,4.899920e-03,1.631526e-02,0.000000e+00,0.000000e+00,1611,9.685755e-08,0,0,0
3286,24,58575,4.060939e-04,4.968037e-03,1.445673e-02,0.000000e+00,0.000000e+00,1579,9.667873e-05,0,0,0
3287,28,58603,4.394911e-04,4.907435e-03,1.246626e-02,0.000000e+00,0.000000e+00,1637,6.794930e-06,0,0,0
3288,18,58621,7.607914e-04,4.932770e-03,1.857653e-02,0.000000e+00,0.000000e+00,1587,8.070469e-05,0,0,0
3289,13,58634,9.325032e-04,4.835099e-03,1.334547e-02,0.000000e+00,0.000000e+00,1644,2.369955e-04,0,0,0
3290,15,58649,9.217242e-04,4.948433e-03,1.247537e-02,0.000000e+00,0.000000e+00,1549,1.576133e-04,0,0,0
3291,18,58667,6.109208e-04,4.829460e-03,1.003451e-02,0.000000e+00,0.000000e+00,1647,2.513230e-04,0,0,0
3292,16,58683,8.424961e-04,4.897458e-03,1.216488e-02,0.000000e+00,0.000000e+00,1627,1.939386e-04,0,0,0
3293,15,58698,8.061522e-04,4.867655e-03,1.058544e-02,0.000000e+00,0.000000e+00,1625,5.365908e-05,0,0,0
3294,14,58712,8.355118e-04,4.911431e-03,1.234160e-02,0.000000e+00,0.000000e+00,1575,8.504465e-05,0,0,0
3295,15,58727,9.624181e-04,4.892366e-03,1.232658e-02,0.000000e+00,0.000000e+00,1580,1.259521e-05,0,0,0
3296,14,58741,6.330069e-04,4.982141e-03,1.321333e-02,0.000000e+00,0.000000e+00,1567,5.842671e-04,0,0,0
3297,16,58757,9.449819e-04,4.873338e-03,1.399921e-02,0.000000e+00,0.000000e+00,1655,1.350567e-04,0,0,0
3298,15,58772,7.471021e-04,4.932215e-03,1.322829e-02,0.000000e+00,0.000000e+00,1613,2.445281e-04,0,0,0
3299,16,58788,7.615493e-04,4.863682e-03,1.225604e-02,0.000000e+00,0.000000e+00,1631,4.662592e-04,0,0,0
3300,16,58804,1.001763e-03,4.984280e-03,1.388773e-02,0.000000e+00,0.000000e+00,1539,1.117587e-07,0,0,0
3301,25,58829,7.873836e-04,4.890189e-03,1.416112e-02,0.000000e+00,0.000000e+00,1635,4.589558e-06,0,0,0
3302,22,58851,6.199439e-04,4.965610e-03,1.535880e-02,0.000000e+00,0.000000e+00,1599,8.936226e-05,0,0,0
3303,21,58872,6.695343e-04,4.878642e-03,1.264289e-02,0.000000e+00,0.000000e+00,1603,1.207180e-04,0,0,0
3304,19,58891,6.818398e-04,4.968778e-03,1.600388e-02,0.000000e+00,0.000000e+00,1574,2.238154e-05,0,0,0
3305,15,58906,8.844057e-04,4.883111e-03,1.365591e-02,0.000000e+00,0.000000e+00,1694,8.804351e-05,0,0,0
3306,16,58922,7.498565e-04,4.962203e-03,1.936470e-02,0.000000e+00,0.000000e+00,1581,2.506375e-05,0,0,0
3307,19,58941,9.286698e-04,4.923299e-03,2.130117e-02,0.000000e+00,0.000000e+00,1634,1.005940e-04,0,0,0
3308,18,58959,8.960121e-04,4.976165e-03,1.633647e-02,0.000000e+00,0.000000e+00,1574,1.313984e-04,0,0,0
3309,14,58973,6.971866e-04,4.863121e-03,1.359108e-02,0.000000e+00,0.000000e+00,1688,4.145801e-04,0,0,0
3310,16,58989,7.812231e-04,4.955026e-03,1.317690e-02,0.000000e+00,0.000000e+00,1563,1.941826e-04,0,0,0
3311,17,59006,8.283816e-04,4.901038e-03,1.267860e-02,0.000000e+00,0.000000e+00,1628,1.353957e-05,0,0,0
HIST {'total_samples': 30351329, 'floor_samples': 0, 'floor_fraction': 0.0, 'saturation_depth': 0.0, 'boundaries': 3312, 'capped_boundaries': 0, 'unfinished_worlds': 0}
3312,19,59025,7.616905e-04,4.976201e-03,1.317690e-02,0.000000e+00,0.000000e+00,1572,3.491640e-04,0,0,0
3313,20,59045,5.215558e-04,4.884906e-03,1.446513e-02,0.000000e+00,0.000000e+00,1634,1.057386e-04,0,0,0
3314,16,59061,9.220447e-04,4.957202e-03,1.602328e-02,0.000000e+00,0.000000e+00,1596,4.163384e-04,0,0,0
3315,17,59078,6.592422e-04,4.892515e-03,1.197900e-02,0.000000e+00,0.000000e+00,1611,2.411008e-05,0,0,0
3316,13,59091,7.026638e-04,4.983066e-03,1.317690e-02,0.000000e+00,0.000000e+00,1576,5.041808e-04,0,0,0
