boundary,iters,cum_iters,ideal_min,ideal_mean,ideal_max,resid_min,resid_max
1211,10,16189,9.535341e-05,4.957492e-03,1.391022e-02,0.000000e+00,0.000000e+00
1212,12,16201,1.023337e-04,5.063615e-03,1.069630e-02,0.000000e+00,0.000000e+00
1213,13,16214,1.032650e-04,4.899018e-03,1.044697e-02,0.000000e+00,0.000000e+00
1214,11,16225,2.881807e-05,4.893183e-03,1.317690e-02,0.000000e+00,0.000000e+00
1215,13,16238,8.760097e-06,4.971580e-03,1.221391e-02,0.000000e+00,0.000000e+00
1216,15,16253,4.997943e-05,4.837980e-03,1.145984e-02,0.000000e+00,0.000000e+00
1217,16,16269,3.559680e-05,4.728945e-03,1.098649e-02,0.000000e+00,0.000000e+00
1218,22,16291,4.615505e-05,5.023545e-03,1.040563e-02,0.000000e+00,0.000000e+00
1219,11,16302,1.024129e-04,4.875600e-03,1.266063e-02,0.000000e+00,0.000000e+00
1220,13,16315,2.072974e-05,5.014465e-03,1.267591e-02,0.000000e+00,0.000000e+00
1221,13,16328,9.355135e-06,4.864025e-03,1.197900e-02,0.000000e+00,0.000000e+00
1222,17,16345,9.825421e-06,4.760237e-03,1.465891e-02,0.000000e+00,0.000000e+00
1223,15,16360,4.711859e-05,4.863395e-03,9.924248e-03,0.000000e+00,0.000000e+00
1224,18,16378,4.453585e-05,4.957129e-03,1.282941e-02,0.000000e+00,0.000000e+00
1225,11,16389,1.154933e-04,4.898820e-03,1.096768e-02,0.000000e+00,0.000000e+00
1226,14,16403,9.406077e-05,5.076635e-03,1.315314e-02,0.000000e+00,0.000000e+00
1227,12,16415,1.341156e-05,4.951579e-03,1.076140e-02,0.000000e+00,0.000000e+00
1228,10,16425,8.745168e-05,4.819101e-03,1.331603e-02,0.000000e+00,0.000000e+00
1229,11,16436,3.563751e-05,4.913799e-03,1.206744e-02,0.000000e+00,0.000000e+00
1230,12,16448,4.288104e-05,5.040392e-03,1.216957e-02,0.000000e+00,0.000000e+00
1231,11,16459,1.225192e-04,5.124974e-03,1.000000e-02,0.000000e+00,0.000000e+00
1232,11,16470,9.513460e-06,4.961090e-03,1.465791e-02,0.000000e+00,0.000000e+00
1233,13,16483,2.780184e-04,5.106288e-03,1.199288e-02,0.000000e+00,0.000000e+00
1234,12,16495,7.599434e-05,5.028133e-03,1.264886e-02,0.000000e+00,0.000000e+00
1235,13,16508,8.558566e-05,4.947179e-03,1.136927e-02,0.000000e+00,0.000000e+00
1236,15,16523,1.640398e-05,4.863328e-03,1.252261e-02,0.000000e+00,0.000000e+00
1237,13,16536,1.656637e-04,4.741349e-03,1.147701e-02,0.000000e+00,0.000000e+00
1238,10,16546,8.156057e-05,4.925216e-03,1.274471e-02,0.000000e+00,0.000000e+00
1239,14,16560,2.769846e-05,4.960086e-03,1.065677e-02,0.000000e+00,0.000000e+00
1240,12,16572,9.954007e-05,5.047977e-03,1.262892e-02,0.000000e+00,0.000000e+00
1241,12,16584,4.507276e-05,4.799608e-03,1.048399e-02,0.000000e+00,0.000000e+00
1242,13,16597,3.986061e-06,5.108420e-03,1.222870e-02,0.000000e+00,0.000000e+00
1243,12,16609,2.559274e-05,5.056561e-03,1.321961e-02,0.000000e+00,0.000000e+00
1244,14,16623,9.159558e-06,4.936549e-03,1.454157e-02,0.000000e+00,0.000000e+00
1245,31,16654,1.703842e-05,4.986514e-03,1.245288e-02,0.000000e+00,0.000000e+00
1246,13,16667,1.910800e-04,5.029587e-03,1.358733e-02,0.000000e+00,0.000000e+00
1247,12,16679,1.748884e-04,5.071700e-03,1.200314e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 1400447, 'floor_samples': 13, 'floor_fraction': 9.282750436110756e-06, 'saturation_depth': 3.725290298461914e-07, 'boundaries': 1248, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1248,13,16692,4.369300e-05,5.221068e-03,1.629174e-02,0.000000e+00,0.000000e+00
1249,16,16708,5.973969e-05,5.100878e-03,1.089000e-02,0.000000e+00,0.000000e+00
1250,15,16723,2.632779e-05,5.195162e-03,1.300497e-02,0.000000e+00,0.000000e+00
1251,16,16739,7.133609e-05,4.953330e-03,1.394556e-02,0.000000e+00,0.000000e+00
1252,13,16752,8.104616e-05,4.958654e-03,1.033324e-02,0.000000e+00,0.000000e+00
1253,17,16769,7.468135e-05,4.927455e-03,1.000000e-02,0.000000e+00,0.000000e+00
1254,13,16782,9.564857e-05,4.977424e-03,1.194791e-02,0.000000e+00,0.000000e+00
1255,16,16798,6.389917e-05,4.866390e-03,1.192086e-02,0.000000e+00,0.000000e+00
1256,11,16809,2.995133e-05,5.172653e-03,1.436954e-02,0.000000e+00,0.000000e+00
1257,15,16824,1.145760e-04,5.112217e-03,1.234572e-02,0.000000e+00,0.000000e+00
1258,11,16835,2.394946e-05,5.314960e-03,1.335267e-02,0.000000e+00,0.000000e+00
1259,13,16848,3.098265e-05,4.893937e-03,1.120455e-02,0.000000e+00,0.000000e+00
1260,12,16860,5.299485e-06,5.008528e-03,1.381731e-02,0.000000e+00,0.000000e+00
1261,16,16876,2.352537e-05,5.050190e-03,1.028831e-02,0.000000e+00,0.000000e+00
1262,14,16890,8.885628e-06,4.858864e-03,1.317690e-02,0.000000e+00,0.000000e+00
1263,18,16908,5.322974e-05,5.054106e-03,1.189655e-02,0.000000e+00,0.000000e+00
1264,16,16924,1.058099e-04,4.970594e-03,1.254139e-02,0.000000e+00,0.000000e+00
1265,17,16941,2.325395e-05,4.858500e-03,1.172793e-02,0.000000e+00,0.000000e+00
1266,16,16957,1.673680e-04,5.097974e-03,1.312227e-02,0.000000e+00,0.000000e+00
1267,13,16970,3.832858e-05,5.049399e-03,1.141518e-02,0.000000e+00,0.000000e+00
1268,14,16984,1.232588e-05,5.113571e-03,1.089000e-02,0.000000e+00,0.000000e+00
1269,12,16996,6.338116e-05,4.759911e-03,1.091910e-02,0.000000e+00,0.000000e+00
1270,15,17011,5.889485e-05,4.854890e-03,1.188168e-02,0.000000e+00,0.000000e+00
1271,16,17027,2.986798e-04,4.900634e-03,1.100539e-02,0.000000e+00,0.000000e+00
1272,16,17043,9.867491e-05,5.158129e-03,1.172710e-02,0.000000e+00,0.000000e+00
1273,15,17058,1.188109e-04,5.022839e-03,1.225469e-02,0.000000e+00,0.000000e+00
1274,13,17071,3.689961e-05,5.203480e-03,1.222634e-02,0.000000e+00,0.000000e+00
1275,16,17087,2.234469e-05,5.256370e-03,1.154082e-02,0.000000e+00,0.000000e+00
1276,13,17100,7.253034e-05,5.107638e-03,1.245093e-02,0.000000e+00,0.000000e+00
1277,14,17114,2.526678e-05,5.035851e-03,1.315197e-02,0.000000e+00,0.000000e+00
1278,10,17124,1.073841e-04,5.035476e-03,1.099142e-02,0.000000e+00,0.000000e+00
1279,14,17138,1.825676e-04,4.904742e-03,1.184756e-02,0.000000e+00,0.000000e+00
1280,13,17151,1.173894e-05,5.052124e-03,1.375833e-02,0.000000e+00,0.000000e+00
1281,12,17163,1.616682e-04,4.967735e-03,1.194111e-02,0.000000e+00,0.000000e+00
1282,19,17182,7.290354e-05,5.105164e-03,1.317690e-02,0.000000e+00,0.000000e+00
1283,11,17193,4.436821e-05,5.015964e-03,1.025379e-02,0.000000e+00,0.000000e+00
1284,17,17210,1.351302e-04,5.236593e-03,1.521540e-02,0.000000e+00,0.000000e+00
1285,14,17224,4.829373e-05,5.064387e-03,1.268673e-02,0.000000e+00,0.000000e+00
1286,13,17237,5.762257e-05,5.116395e-03,1.364711e-02,0.000000e+00,0.000000e+00
1287,11,17248,1.837453e-04,5.025547e-03,1.625997e-02,0.000000e+00,0.000000e+00
1288,16,17264,5.868111e-05,5.033352e-03,1.548620e-02,0.000000e+00,0.000000e+00
1289,11,17275,2.379529e-05,5.101183e-03,1.010037e-02,0.000000e+00,0.000000e+00
1290,15,17290,6.859474e-05,5.355427e-03,1.403106e-02,0.000000e+00,0.000000e+00
1291,12,17302,2.086002e-04,5.062264e-03,1.197900e-02,0.000000e+00,0.000000e+00
1292,12,17314,1.054676e-04,5.054348e-03,1.317690e-02,0.000000e+00,0.000000e+00
1293,12,17326,7.119359e-05,5.015317e-03,1.076260e-02,0.000000e+00,0.000000e+00
1294,13,17339,1.976111e-04,5.078021e-03,1.343945e-02,0.000000e+00,0.000000e+00
1295,13,17352,3.033395e-04,5.005046e-03,1.081382e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 1457314, 'floor_samples': 13, 'floor_fraction': 8.920520903525252e-06, 'saturation_depth': 3.725290298461914e-07, 'boundaries': 1296, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1296,11,17363,1.336355e-04,5.236886e-03,1.177845e-02,0.000000e+00,0.000000e+00
1297,13,17376,6.648712e-05,5.242516e-03,1.212436e-02,0.000000e+00,0.000000e+00
1298,10,17386,1.592899e-05,5.403491e-03,1.371034e-02,0.000000e+00,0.000000e+00
1299,12,17398,7.552095e-05,5.259292e-03,1.060211e-02,0.000000e+00,0.000000e+00
1300,10,17408,7.136259e-05,5.345301e-03,1.078450e-02,0.000000e+00,0.000000e+00
1301,13,17421,1.838195e-05,4.880291e-03,1.106119e-02,0.000000e+00,0.000000e+00
1302,18,17439,4.959531e-05,4.973550e-03,1.152263e-02,0.000000e+00,0.000000e+00
1303,17,17456,1.188554e-04,5.115110e-03,1.338744e-02,0.000000e+00,0.000000e+00
1304,23,17479,1.063629e-04,5.164830e-03,1.151456e-02,0.000000e+00,0.000000e+00
1305,14,17493,1.829035e-05,4.964299e-03,1.236240e-02,0.000000e+00,0.000000e+00
1306,15,17508,9.123236e-05,4.988876e-03,1.298360e-02,0.000000e+00,0.000000e+00
1307,11,17519,2.493151e-05,4.945508e-03,1.320051e-02,0.000000e+00,0.000000e+00
1308,14,17533,1.791375e-06,5.138370e-03,1.120757e-02,0.000000e+00,0.000000e+00
1309,12,17545,3.203440e-05,5.156344e-03,1.121315e-02,0.000000e+00,0.000000e+00
1310,12,17557,1.486366e-05,4.943215e-03,1.110755e-02,0.000000e+00,0.000000e+00
1311,11,17568,2.618529e-05,4.994842e-03,1.134040e-02,0.000000e+00,0.000000e+00
1312,12,17580,1.511211e-04,5.296367e-03,1.259078e-02,0.000000e+00,0.000000e+00
1313,13,17593,8.130446e-05,5.085377e-03,1.059644e-02,0.000000e+00,0.000000e+00
1314,14,17607,2.942877e-05,5.162368e-03,1.281113e-02,0.000000e+00,0.000000e+00
1315,15,17622,7.981434e-05,5.072496e-03,1.426792e-02,0.000000e+00,0.000000e+00
1316,13,17635,1.047272e-05,5.095366e-03,1.243250e-02,0.000000e+00,0.000000e+00
1317,12,17647,5.577691e-06,5.154927e-03,1.177919e-02,0.000000e+00,0.000000e+00
1318,16,17663,1.846673e-04,5.081710e-03,1.362161e-02,0.000000e+00,0.000000e+00
1319,13,17676,2.022833e-04,5.013603e-03,1.088877e-02,0.000000e+00,0.000000e+00
1320,14,17690,1.837177e-05,5.352200e-03,1.170895e-02,0.000000e+00,0.000000e+00
1321,17,17707,1.011991e-04,5.146640e-03,1.295787e-02,0.000000e+00,0.000000e+00
1322,17,17724,3.189869e-05,5.148552e-03,1.299200e-02,0.000000e+00,0.000000e+00
1323,16,17740,9.069176e-05,5.099287e-03,1.089302e-02,0.000000e+00,0.000000e+00
1324,11,17751,7.292390e-05,4.935090e-03,1.317690e-02,0.000000e+00,0.000000e+00
1325,13,17764,1.827255e-05,5.175074e-03,1.405631e-02,0.000000e+00,0.000000e+00
1326,12,17776,7.356852e-05,5.333835e-03,1.409473e-02,0.000000e+00,0.000000e+00
1327,16,17792,4.595611e-05,5.408471e-03,1.319215e-02,0.000000e+00,0.000000e+00
1328,16,17808,6.307133e-05,5.089285e-03,1.483608e-02,0.000000e+00,0.000000e+00
1329,14,17822,1.905486e-05,4.860375e-03,1.173571e-02,0.000000e+00,0.000000e+00
1330,15,17837,1.498451e-04,5.178754e-03,1.229709e-02,0.000000e+00,0.000000e+00
1331,13,17850,1.714156e-04,4.979765e-03,1.101883e-02,0.000000e+00,0.000000e+00
1332,13,17863,4.628673e-05,5.071060e-03,1.169094e-02,0.000000e+00,0.000000e+00
1333,11,17874,1.384550e-04,4.967893e-03,1.211670e-02,0.000000e+00,0.000000e+00
1334,15,17889,3.108375e-04,5.152554e-03,1.113369e-02,0.000000e+00,0.000000e+00
1335,17,17906,1.721643e-04,5.144558e-03,1.304398e-02,0.000000e+00,0.000000e+00
1336,13,17919,2.731569e-05,5.124349e-03,1.089000e-02,0.000000e+00,0.000000e+00
1337,14,17933,7.881033e-05,5.086560e-03,1.163106e-02,0.000000e+00,0.000000e+00
1338,14,17947,2.591545e-04,5.451216e-03,1.199078e-02,0.000000e+00,0.000000e+00
1339,10,17957,1.669847e-04,5.266564e-03,1.135027e-02,0.000000e+00,0.000000e+00
1340,13,17970,6.924849e-05,5.463645e-03,1.558914e-02,0.000000e+00,0.000000e+00
1341,14,17984,3.751507e-04,5.203795e-03,1.061032e-02,0.000000e+00,0.000000e+00
1342,16,18000,1.877890e-05,5.213978e-03,1.284717e-02,0.000000e+00,0.000000e+00
1343,14,18014,3.217254e-05,5.080211e-03,1.165917e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 1513437, 'floor_samples': 13, 'floor_fraction': 8.589719955307026e-06, 'saturation_depth': 3.725290298461914e-07, 'boundaries': 1344, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1344,11,18025,6.080139e-05,5.185287e-03,1.315247e-02,0.000000e+00,0.000000e+00
1345,14,18039,1.399778e-05,5.003172e-03,1.206326e-02,0.000000e+00,0.000000e+00
1346,13,18052,8.963662e-05,4.678466e-03,1.112829e-02,0.000000e+00,0.000000e+00
1347,15,18067,1.713960e-04,5.039334e-03,1.089000e-02,0.000000e+00,0.000000e+00
1348,12,18079,4.557828e-05,4.832167e-03,1.057385e-02,0.000000e+00,0.000000e+00
1349,19,18098,1.117370e-04,4.928362e-03,1.026769e-02,0.000000e+00,0.000000e+00
1350,15,18113,2.826505e-05,4.910278e-03,1.117314e-02,0.000000e+00,0.000000e+00
1351,15,18128,2.544567e-05,5.069348e-03,1.272020e-02,0.000000e+00,0.000000e+00
1352,21,18149,1.156658e-04,5.012574e-03,1.404462e-02,0.000000e+00,0.000000e+00
1353,15,18164,4.800968e-06,4.787114e-03,1.103305e-02,0.000000e+00,0.000000e+00
1354,12,18176,1.526062e-05,5.061078e-03,1.078209e-02,0.000000e+00,0.000000e+00
1355,11,18187,1.006853e-04,5.007891e-03,1.243676e-02,0.000000e+00,0.000000e+00
1356,14,18201,5.245201e-06,4.939928e-03,1.068304e-02,0.000000e+00,0.000000e+00
1357,11,18212,7.253713e-05,4.965201e-03,1.166279e-02,0.000000e+00,0.000000e+00
1358,13,18225,6.427916e-05,5.079667e-03,1.354698e-02,0.000000e+00,0.000000e+00
1359,16,18241,1.211892e-05,4.779121e-03,1.154371e-02,0.000000e+00,0.000000e+00
1360,13,18254,2.734456e-04,5.086930e-03,1.277753e-02,0.000000e+00,0.000000e+00
1361,19,18273,1.420639e-04,4.923238e-03,1.089000e-02,0.000000e+00,0.000000e+00
1362,14,18287,2.049666e-04,4.992287e-03,1.261533e-02,0.000000e+00,0.000000e+00
1363,11,18298,3.641006e-04,5.061368e-03,1.107462e-02,0.000000e+00,0.000000e+00
1364,11,18309,5.182774e-05,5.054203e-03,1.407618e-02,0.000000e+00,0.000000e+00
1365,14,18323,2.651010e-05,5.026748e-03,1.047001e-02,0.000000e+00,0.000000e+00
1366,12,18335,2.814630e-05,4.999071e-03,1.296470e-02,0.000000e+00,0.000000e+00
1367,13,18348,2.229787e-04,5.054370e-03,1.214488e-02,0.000000e+00,0.000000e+00
1368,16,18364,5.053849e-05,5.355556e-03,1.317690e-02,0.000000e+00,0.000000e+00
1369,16,18380,3.447040e-05,4.906573e-03,1.052110e-02,0.000000e+00,0.000000e+00
1370,12,18392,9.383006e-05,5.341724e-03,1.327357e-02,0.000000e+00,0.000000e+00
1371,17,18409,1.440849e-04,5.238021e-03,1.253072e-02,0.000000e+00,0.000000e+00
1372,15,18424,2.632202e-04,5.370736e-03,1.147719e-02,0.000000e+00,0.000000e+00
1373,11,18435,1.428350e-05,5.129170e-03,1.109998e-02,0.000000e+00,0.000000e+00
1374,11,18446,1.437986e-04,5.301609e-03,1.132779e-02,0.000000e+00,0.000000e+00
1375,11,18457,8.033123e-05,5.000535e-03,1.089000e-02,0.000000e+00,0.000000e+00
1376,12,18469,1.139457e-04,5.267204e-03,1.247626e-02,0.000000e+00,0.000000e+00
1377,12,18481,1.263898e-04,5.108517e-03,1.169171e-02,0.000000e+00,0.000000e+00
1378,13,18494,1.314236e-04,5.199474e-03,1.202911e-02,0.000000e+00,0.000000e+00
1379,12,18506,2.471283e-05,4.979337e-03,1.135619e-02,0.000000e+00,0.000000e+00
1380,13,18519,2.252869e-05,5.159933e-03,1.420335e-02,0.000000e+00,0.000000e+00
1381,11,18530,6.051659e-05,5.300946e-03,1.059198e-02,0.000000e+00,0.000000e+00
1382,12,18542,5.775597e-05,5.069202e-03,1.089000e-02,0.000000e+00,0.000000e+00
1383,12,18554,1.559345e-04,5.044717e-03,1.089000e-02,0.000000e+00,0.000000e+00
1384,12,18566,2.893749e-04,5.423591e-03,1.096573e-02,0.000000e+00,0.000000e+00
1385,12,18578,9.828247e-05,5.030188e-03,1.185681e-02,0.000000e+00,0.000000e+00
1386,12,18590,1.023803e-04,5.147886e-03,1.098410e-02,0.000000e+00,0.000000e+00
1387,10,18600,1.064341e-04,5.020071e-03,1.101589e-02,0.000000e+00,0.000000e+00
1388,16,18616,8.516014e-05,5.057883e-03,1.488560e-02,0.000000e+00,0.000000e+00
1389,11,18627,2.243090e-05,4.881723e-03,9.763089e-03,0.000000e+00,0.000000e+00
1390,17,18644,2.252869e-05,5.164053e-03,1.292981e-02,0.000000e+00,0.000000e+00
1391,13,18657,2.446516e-05,5.026112e-03,1.092606e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 1570350, 'floor_samples': 13, 'floor_fraction': 8.278409271818385e-06, 'saturation_depth': 3.725290298461914e-07, 'boundaries': 1392, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1392,13,18670,5.321577e-05,5.068207e-03,1.089000e-02,0.000000e+00,0.000000e+00
1393,14,18684,2.986146e-04,5.249725e-03,1.137558e-02,0.000000e+00,0.000000e+00
1394,10,18694,1.469115e-04,5.390990e-03,1.093381e-02,0.000000e+00,0.000000e+00
1395,10,18704,4.147459e-04,5.483294e-03,1.180553e-02,0.000000e+00,0.000000e+00
1396,10,18714,2.359322e-05,5.222517e-03,1.088710e-02,0.000000e+00,0.000000e+00
1397,14,18728,5.362251e-05,5.458605e-03,1.093257e-02,0.000000e+00,0.000000e+00
1398,12,18740,6.612390e-05,5.189498e-03,1.230573e-02,0.000000e+00,0.000000e+00
1399,11,18751,5.428679e-05,5.025577e-03,1.091251e-02,0.000000e+00,0.000000e+00
1400,11,18762,1.907209e-04,5.085249e-03,1.161961e-02,0.000000e+00,0.000000e+00
1401,15,18777,1.120967e-04,5.113503e-03,1.108326e-02,0.000000e+00,0.000000e+00
1402,10,18787,8.692241e-06,5.142499e-03,1.139776e-02,0.000000e+00,0.000000e+00
1403,14,18801,1.814682e-05,4.961688e-03,1.333302e-02,0.000000e+00,0.000000e+00
1404,11,18812,7.966869e-05,5.437761e-03,1.523560e-02,0.000000e+00,0.000000e+00
1405,12,18824,1.272187e-05,5.220134e-03,1.097856e-02,0.000000e+00,0.000000e+00
1406,10,18834,1.136912e-05,5.159494e-03,1.277201e-02,0.000000e+00,0.000000e+00
1407,15,18849,9.704847e-05,5.086145e-03,1.299366e-02,0.000000e+00,0.000000e+00
1408,13,18862,1.403969e-05,5.158256e-03,1.345433e-02,0.000000e+00,0.000000e+00
1409,13,18875,1.184072e-05,4.948294e-03,1.248176e-02,0.000000e+00,0.000000e+00
1410,13,18888,1.842249e-04,5.124284e-03,1.465429e-02,0.000000e+00,0.000000e+00
1411,14,18902,1.780518e-05,5.107404e-03,1.197900e-02,0.000000e+00,0.000000e+00
1412,12,18914,4.776753e-05,5.045949e-03,1.262547e-02,0.000000e+00,0.000000e+00
1413,11,18925,7.433817e-05,5.206462e-03,1.140081e-02,0.000000e+00,0.000000e+00
1414,12,18937,9.274576e-05,4.995903e-03,1.100317e-02,0.000000e+00,0.000000e+00
1415,11,18948,1.297492e-04,5.226971e-03,1.141562e-02,0.000000e+00,0.000000e+00
1416,13,18961,2.445499e-04,5.380405e-03,1.415913e-02,0.000000e+00,0.000000e+00
1417,16,18977,2.146257e-05,4.990422e-03,1.079884e-02,0.000000e+00,0.000000e+00
1418,15,18992,7.191964e-05,5.157024e-03,1.252201e-02,0.000000e+00,0.000000e+00
1419,12,19004,4.566650e-06,5.164168e-03,1.056078e-02,0.000000e+00,0.000000e+00
1420,14,19018,1.674291e-04,5.332201e-03,1.290942e-02,0.000000e+00,0.000000e+00
1421,13,19031,1.057183e-05,5.358691e-03,1.249950e-02,0.000000e+00,0.000000e+00
1422,10,19041,6.132745e-05,5.261889e-03,1.342864e-02,0.000000e+00,0.000000e+00
1423,11,19052,1.432979e-04,5.015256e-03,1.309220e-02,0.000000e+00,0.000000e+00
1424,14,19066,3.282912e-06,5.336362e-03,1.124704e-02,0.000000e+00,0.000000e+00
1425,13,19079,2.875831e-04,5.175742e-03,1.174406e-02,0.000000e+00,0.000000e+00
1426,12,19091,2.433827e-04,5.371548e-03,1.317690e-02,0.000000e+00,0.000000e+00
1427,11,19102,2.956787e-05,5.200467e-03,1.317690e-02,0.000000e+00,0.000000e+00
1428,13,19115,3.392417e-05,5.170101e-03,1.197900e-02,0.000000e+00,0.000000e+00
1429,12,19127,1.380220e-05,5.197815e-03,1.035242e-02,0.000000e+00,0.000000e+00
1430,12,19139,7.723458e-05,5.264189e-03,1.256994e-02,0.000000e+00,0.000000e+00
1431,15,19154,1.947023e-04,5.165152e-03,1.131004e-02,0.000000e+00,0.000000e+00
1432,16,19170,2.140179e-05,4.972709e-03,1.449459e-02,0.000000e+00,0.000000e+00
1433,14,19184,1.347705e-04,5.165344e-03,1.090235e-02,0.000000e+00,0.000000e+00
1434,11,19195,4.378147e-05,5.312572e-03,1.294823e-02,0.000000e+00,0.000000e+00
1435,10,19205,2.926252e-05,5.297393e-03,1.197463e-02,0.000000e+00,0.000000e+00
1436,9,19214,8.166364e-06,5.190661e-03,1.558155e-02,0.000000e+00,0.000000e+00
1437,12,19226,2.372894e-05,4.989112e-03,1.058221e-02,0.000000e+00,0.000000e+00
1438,17,19243,2.102694e-04,5.338261e-03,1.402909e-02,0.000000e+00,0.000000e+00
1439,12,19255,1.729466e-05,5.044119e-03,1.250310e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 1625587, 'floor_samples': 13, 'floor_fraction': 7.99711119737055e-06, 'saturation_depth': 3.725290298461914e-07, 'boundaries': 1440, 'capped_boundaries': 0, 'unfinished_worlds': 0}
1440,11,19266,4.507601e-06,5.313202e-03,1.200476e-02,0.000000e+00,0.000000e+00
1441,13,19279,3.676768e-04,5.057088e-03,1.193726e-02,0.000000e+00,0.000000e+00
1442,12,19291,2.689268e-04,5.162050e-03,1.146146e-02,0.000000e+00,0.000000e+00
1443,14,19305,2.375574e-04,5.272471e-03,1.266471e-02,0.000000e+00,0.000000e+00
1444,12,19317,4.261176e-05,5.301293e-03,1.315095e-02,0.000000e+00,0.000000e+00
1445,12,19329,2.326782e-04,5.363465e-03,1.139402e-02,0.000000e+00,0.000000e+00
1446,11,19340,3.363937e-05,5.060883e-03,1.125287e-02,0.000000e+00,0.000000e+00
1447,14,19354,2.533387e-06,4.879454e-03,1.417954e-02,0.000000e+00,0.000000e+00
1448,12,19366,1.618393e-04,4.903048e-03,1.187789e-02,0.000000e+00,0.000000e+00
1449,18,19384,1.589124e-05,5.010128e-03,1.107489e-02,0.000000e+00,0.000000e+00
1450,13,19397,6.022397e-05,4.834702e-03,1.066470e-02,0.000000e+00,0.000000e+00
1451,13,19410,1.011509e-04,4.704321e-03,1.373048e-02,0.000000e+00,0.000000e+00
1452,11,19421,7.314675e-05,4.856385e-03,1.171386e-02,0.000000e+00,0.000000e+00
1453,13,19434,1.078129e-05,4.957255e-03,1.113657e-02,0.000000e+00,0.000000e+00
1454,22,19456,2.825350e-05,4.914230e-03,1.216043e-02,0.000000e+00,0.000000e+00
1455,17,19473,3.237505e-05,4.838023e-03,1.032324e-02,0.000000e+00,0.000000e+00
1456,13,19486,7.012859e-06,4.627584e-03,1.197900e-02,0.000000e+00,0.000000e+00
1457,14,19500,1.440864e-05,4.746936e-03,1.372004e-02,0.000000e+00,0.000000e+00
1458,10,19510,8.599367e-05,4.982584e-03,1.378811e-02,0.000000e+00,0.000000e+00
1459,18,19528,2.444958e-04,4.967889e-03,1.312189e-02,0.000000e+00,0.000000e+00
1460,12,19540,2.472661e-05,4.975308e-03,1.150841e-02,0.000000e+00,0.000000e+00
1461,12,19552,5.503639e-05,4.873171e-03,1.378172e-02,0.000000e+00,0.000000e+00
1462,9,19561,9.176787e-05,4.607988e-03,1.264655e-02,0.000000e+00,0.000000e+00
1463,11,19572,7.676931e-05,4.686242e-03,1.097465e-02,0.000000e+00,0.000000e+00
1464,13,19585,7.841736e-06,4.856497e-03,1.396536e-02,0.000000e+00,0.000000e+00
1465,14,19599,2.742745e-05,4.542879e-03,1.135068e-02,0.000000e+00,0.000000e+00
1466,18,19617,2.324191e-05,4.490507e-03,1.078681e-02,0.000000e+00,0.000000e+00
1467,13,19630,1.688925e-04,4.480101e-03,9.833603e-03,0.000000e+00,0.000000e+00
1468,12,19642,1.052395e-05,4.431594e-03,1.122933e-02,0.000000e+00,0.000000e+00
1469,12,19654,2.807357e-05,4.721986e-03,1.065823e-02,0.000000e+00,0.000000e+00
1470,13,19667,1.414402e-04,4.802137e-03,1.185254e-02,0.000000e+00,0.000000e+00
1471,10,19677,5.385846e-05,4.824983e-03,1.293162e-02,0.000000e+00,0.000000e+00
1472,13,19690,5.389925e-05,4.922682e-03,1.059326e-02,0.000000e+00,0.000000e+00
1473,13,19703,6.048940e-05,5.047025e-03,1.073184e-02,0.000000e+00,0.000000e+00
1474,9,19712,1.303852e-06,4.730072e-03,1.074453e-02,0.000000e+00,0.000000e+00
1475,12,19724,5.467414e-05,4.904344e-03,1.336408e-02,0.000000e+00,0.000000e+00
1476,19,19743,1.972731e-04,4.999354e-03,1.147707e-02,0.000000e+00,0.000000e+00
1477,13,19756,4.077796e-05,4.733011e-03,1.130369e-02,0.000000e+00,0.000000e+00
1478,10,19766,1.035165e-05,5.048989e-03,1.145068e-02,0.000000e+00,0.000000e+00
1479,11,19777,9.727664e-06,4.778953e-03,1.089000e-02,0.000000e+00,0.000000e+00
1480,12,19789,7.482128e-05,4.865068e-03,1.254983e-02,0.000000e+00,0.000000e+00
1481,13,19802,7.224471e-05,4.732663e-03,1.132344e-02,0.000000e+00,0.000000e+00
1482,14,19816,3.523193e-05,4.882582e-03,1.562539e-02,0.000000e+00,0.000000e+00
1483,14,19830,8.331146e-05,4.522805e-03,1.092003e-02,0.000000e+00,0.000000e+00
1484,11,19841,1.139784e-05,4.938228e-03,1.317690e-02,0.000000e+00,0.000000e+00
1485,12,19853,1.748092e-05,4.531189e-03,1.062040e-02,0.000000e+00,0.000000e+00
1486,13,19866,1.399264e-04,4.855094e-03,1.043962e-02,0.000000e+00,0.000000e+00
1487,11,19877,4.931468e-05,4.528126e-03,1.098727e-02,0.000000e+00,0.000000e+00
HIST {'total_samples': 1682510, 'floor_samples': 13, 'floor_fraction': 7.726551402369079e-06, 'saturation_depth': 3.725290298461914e-07, 'boundaries': 1488, 'capped_boundaries': 0, 'unfinished_worlds': 0}
